page_url,page_slug,link_text,pdf_url,file_id,subject,page_type,resource_type,chapter_name,notes
https://www.pucnotes-solutions.com/2nd-pu-notes-history,2nd-pu-notes-history,Chapter-04,https://drive.google.com/file/d/1vTxTQagiJlv4fOxMciot3BonWxU19pSa/view?usp=sharing,1vTxTQagiJlv4fOxMciot3BonWxU19pSa,History,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-history,2nd-pu-notes-history,Chapter-07,https://drive.google.com/file/d/1TIRerV5Jpd8QssabuRKx0z4piQN1qYJw/view?usp=sharing,1TIRerV5Jpd8QssabuRKx0z4piQN1qYJw,History,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-history,2nd-pu-notes-history,Chapter-08,https://drive.google.com/file/d/1nh0LPU_8CRZqjxu1ne8cLndtcVhYTkf9/view?usp=sharing,1nh0LPU_8CRZqjxu1ne8cLndtcVhYTkf9,History,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-puc-chemistry,1st-puc-chemistry,Model Paper-1,https://drive.google.com/file/d/14pLTC2oO9v3JquSzyf-05H0kNxJvwl22/view?usp=sharing,14pLTC2oO9v3JquSzyf-05H0kNxJvwl22,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/1st-puc-chemistry,1st-puc-chemistry,Model Paper-4,https://drive.google.com/file/d/198NkJZUSK025yjqpSPkAS2rK3eujy5T_/view?usp=sharing,198NkJZUSK025yjqpSPkAS2rK3eujy5T_,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/1st-puc-chemistry,1st-puc-chemistry,Model Paper-7,https://drive.google.com/file/d/12cdoZPJVkKt5AC5lwrk8Bu6vTjrG4Nrs/view?usp=sharing,12cdoZPJVkKt5AC5lwrk8Bu6vTjrG4Nrs,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/1st-puc-chemistry,1st-puc-chemistry,Model Paper-2,https://drive.google.com/file/d/1-XHOGGJheLLUq47EFCHNLLSs9KXwImDH/view?usp=sharing,1-XHOGGJheLLUq47EFCHNLLSs9KXwImDH,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/1st-puc-chemistry,1st-puc-chemistry,Model Paper-5,https://drive.google.com/file/d/1of9o4m1tRlxAa-mQz_oBy4fUgFTIfzjw/view?usp=sharing,1of9o4m1tRlxAa-mQz_oBy4fUgFTIfzjw,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/1st-puc-chemistry,1st-puc-chemistry,Model Paper-8,https://drive.google.com/file/d/1fYLcg5ZqWPeLBi2U8uVjjF_fQ7OHQNVu/view?usp=sharing,1fYLcg5ZqWPeLBi2U8uVjjF_fQ7OHQNVu,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/1st-puc-chemistry,1st-puc-chemistry,Model Paper-3,https://drive.google.com/file/d/1P9DCJm1VKW0qYT_mKqlWw4_pCbg2UpRU/view?usp=sharing,1P9DCJm1VKW0qYT_mKqlWw4_pCbg2UpRU,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/1st-puc-chemistry,1st-puc-chemistry,Model Paper-6,https://drive.google.com/file/d/1vAdDEs9NInOesY8g3PrC2ORtqeVgdHYd/view?usp=sharing,1vAdDEs9NInOesY8g3PrC2ORtqeVgdHYd,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/1st-puc-chemistry,1st-puc-chemistry,Model Paper-9,https://drive.google.com/file/d/1p0nfKFJnKdE94mqUUegRt9OcM-sVpU2t/view?usp=sharing,1p0nfKFJnKdE94mqUUegRt9OcM-sVpU2t,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/1st-puc-chemistry,1st-puc-chemistry,Model Paper-10,https://drive.google.com/file/d/1jOM3jCNz1mXn43SVQxco6ktSwCU4zJDD/view?usp=sharing,1jOM3jCNz1mXn43SVQxco6ktSwCU4zJDD,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/1st-puc-chemistry,1st-puc-chemistry,2020 question paper,https://drive.google.com/file/d/1_CeEsNIaAJFkqvJiGGt3AMQl4x3gsHb9/view?usp=sharing,1_CeEsNIaAJFkqvJiGGt3AMQl4x3gsHb9,Chemistry,resource_page,unknown,,
https://www.pucnotes-solutions.com/1st-puc-chemistry,1st-puc-chemistry,Questions,https://drive.google.com/file/d/1BBQi7I5TXMJESSf-SFSWeyc_vSdMZTEy/view?usp=sharing,1BBQi7I5TXMJESSf-SFSWeyc_vSdMZTEy,Chemistry,resource_page,unknown,,
https://www.pucnotes-solutions.com/1st-puc-chemistry,1st-puc-chemistry,Midterm Paper 1,https://drive.google.com/file/d/1vvtqk9KkYarrZy4S5kGtuPPGaXAAxaZ3/view?usp=sharing,1vvtqk9KkYarrZy4S5kGtuPPGaXAAxaZ3,Chemistry,resource_page,unknown,,
https://www.pucnotes-solutions.com/1st-puc-chemistry,1st-puc-chemistry,Midterm Paper 2,https://drive.google.com/file/d/1Ap6vDC2HXMJBdLR3wCrlnQ2nUc_n5WbX/view?usp=sharing,1Ap6vDC2HXMJBdLR3wCrlnQ2nUc_n5WbX,Chemistry,resource_page,unknown,,
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,1st-pu-notes-business-studies,Chapter-01,https://drive.google.com/file/d/1Adgnn82UDYeGwp-EXNa_TIEtk2dgW3O9/view?usp=sharing,1Adgnn82UDYeGwp-EXNa_TIEtk2dgW3O9,Business Studies,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,1st-pu-notes-business-studies,Chapter-02,https://drive.google.com/file/d/1BbdrQBoT60ht1xaj4sYka7Oxe05G_50N/view?usp=sharing,1BbdrQBoT60ht1xaj4sYka7Oxe05G_50N,Business Studies,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,1st-pu-notes-business-studies,Chapter-06,https://drive.google.com/file/d/1AqvAxc7EKKZd166ohALkxWUwBKs3jezg/view?usp=sharing,1AqvAxc7EKKZd166ohALkxWUwBKs3jezg,Business Studies,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,1st-pu-notes-business-studies,Chapter-07,https://drive.google.com/file/d/1AyYhjRMLnxeb_JswoU-m5Bd2F2HpZr5a/view?usp=sharing,1AyYhjRMLnxeb_JswoU-m5Bd2F2HpZr5a,Business Studies,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,1st-pu-notes-business-studies,Chapter-03,https://drive.google.com/file/d/1AfxXWXXWlwkUtrAKuH7XwhvLZ3guYqaD/view?usp=sharing,1AfxXWXXWlwkUtrAKuH7XwhvLZ3guYqaD,Business Studies,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,1st-pu-notes-business-studies,Chapter-04,https://drive.google.com/file/d/1BkZ3nttAbONw1pRz4fBlUL5lTK2bvbnH/view?usp=sharing,1BkZ3nttAbONw1pRz4fBlUL5lTK2bvbnH,Business Studies,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,1st-pu-notes-business-studies,Chapter-05,https://drive.google.com/file/d/1Ajk8oz43AWJwic76yAK0KAxdLVvXVB2S/view?usp=sharing,1Ajk8oz43AWJwic76yAK0KAxdLVvXVB2S,Business Studies,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,1st-pu-notes-business-studies,Chapter-08,https://drive.google.com/file/d/1AytDIcOgkR9lCZxKl8SP74L5jQQMJmpP/view?usp=sharing,1AytDIcOgkR9lCZxKl8SP74L5jQQMJmpP,Business Studies,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,1st-pu-notes-business-studies,Chapter-09,https://drive.google.com/file/d/1B6e1tLNxENIzql6nUfccfNRSmjtLEkAu/view?usp=sharing,1B6e1tLNxENIzql6nUfccfNRSmjtLEkAu,Business Studies,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,1st-pu-notes-business-studies,Chapter-10,https://drive.google.com/file/d/1BBZUsZaLvwz4H9fMDYfce-sgFXVNxwDs/view?usp=sharing,1BBZUsZaLvwz4H9fMDYfce-sgFXVNxwDs,Business Studies,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-business-studies,1st-pu-notes-business-studies,Chapter-11,https://drive.google.com/file/d/1BEKTrq6nHAB391nZXC8pAfsTB2_YhZoW/view?usp=sharing,1BEKTrq6nHAB391nZXC8pAfsTB2_YhZoW,Business Studies,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-puc-english,2nd-puc-english,Model Paper-1,https://drive.google.com/file/d/1OeEUKUi7iOnQQv7bRN507wNn3n5Inc9A/view?usp=sharing,1OeEUKUi7iOnQQv7bRN507wNn3n5Inc9A,English,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-english,2nd-puc-english,Model Paper-4,https://drive.google.com/file/d/1An2Vozs-KaQ7uHBJqVAoT4z_PUN5O7VI/view?usp=sharing,1An2Vozs-KaQ7uHBJqVAoT4z_PUN5O7VI,English,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-english,2nd-puc-english,Model Paper-7,https://drive.google.com/file/d/1v48qDLKZB6ByHASqnLnt9ou37FgYigSa/view?usp=sharing,1v48qDLKZB6ByHASqnLnt9ou37FgYigSa,English,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-english,2nd-puc-english,Model Paper-2,https://drive.google.com/file/d/1ZzSvgU0TTdnWrwmumSQsh13T-tFw4ual/view?usp=sharing,1ZzSvgU0TTdnWrwmumSQsh13T-tFw4ual,English,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-english,2nd-puc-english,Model Paper-5,https://drive.google.com/file/d/1kBodbbvjvuE2MsnVfptsevH4qHoqDhKt/view?usp=sharing,1kBodbbvjvuE2MsnVfptsevH4qHoqDhKt,English,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-english,2nd-puc-english,Model Paper-8,https://drive.google.com/file/d/1DGr1dmrQVaZj32Qoy-hSGtm1naHtrX5v/view?usp=sharing,1DGr1dmrQVaZj32Qoy-hSGtm1naHtrX5v,English,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-english,2nd-puc-english,Model Paper-3,https://drive.google.com/file/d/1YstELACJlpnNeMXrg_RnsNJxyHUpyEzd/view?usp=sharing,1YstELACJlpnNeMXrg_RnsNJxyHUpyEzd,English,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-english,2nd-puc-english,Model Paper-6,https://drive.google.com/file/d/15BRfdnxLYVANTxfQM233ramIr39dLai5/view?usp=sharing,15BRfdnxLYVANTxfQM233ramIr39dLai5,English,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-english,2nd-puc-english,Model Paper-9,https://drive.google.com/file/d/1Ofmja4LtWABQ1uY1D1eyI4ImMy5r1kkt/view?usp=sharing,1Ofmja4LtWABQ1uY1D1eyI4ImMy5r1kkt,English,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-english,2nd-puc-english,Model Paper-10,https://drive.google.com/file/d/1nj70jTf4O_LOBKi-cJsEM5Ty39chyNkJ/view?usp=sharing,1nj70jTf4O_LOBKi-cJsEM5Ty39chyNkJ,English,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-english,2nd-puc-english,Questions,https://drive.google.com/file/d/1MSB0eJcRytF8sOEM0a6UGLzBRLZr5WqS/view?usp=sharing,1MSB0eJcRytF8sOEM0a6UGLzBRLZr5WqS,English,resource_page,unknown,,
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,1st-pu-notes-mathematics,Chapter-01,https://drive.google.com/file/d/1TOhexhfpIujz-tP6AW9nnlfKNFMYVnvk/view?usp=sharing,1TOhexhfpIujz-tP6AW9nnlfKNFMYVnvk,Mathematics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,1st-pu-notes-mathematics,Chapter-02,https://drive.google.com/file/d/1uNXTFtbvd08KwqtIXUxqY3bQZki4At3n/view?usp=sharing,1uNXTFtbvd08KwqtIXUxqY3bQZki4At3n,Mathematics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,1st-pu-notes-mathematics,Chapter-03,https://drive.google.com/file/d/1xOKHMAnJSXq4gI3LeLJ1NG0Qr6cjcUNh/view?usp=sharing,1xOKHMAnJSXq4gI3LeLJ1NG0Qr6cjcUNh,Mathematics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,1st-pu-notes-mathematics,Chapter-04,https://drive.google.com/file/d/1ruxOkm39_F7h3Q8wUX1Dm3Hg2MTO_hrQ/view?usp=sharing,1ruxOkm39_F7h3Q8wUX1Dm3Hg2MTO_hrQ,Mathematics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,1st-pu-notes-mathematics,Chapter-05,https://drive.google.com/file/d/17N3Ni_0IbGB-OA9huJKUC9L5G-IegpnU/view?usp=sharing,17N3Ni_0IbGB-OA9huJKUC9L5G-IegpnU,Mathematics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,1st-pu-notes-mathematics,Chapter-09,https://drive.google.com/file/d/11SuK7Aft3tyKC9-M368CKH0YEB_ey5h9/view?usp=sharing,11SuK7Aft3tyKC9-M368CKH0YEB_ey5h9,Mathematics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,1st-pu-notes-mathematics,Chapter-10,https://drive.google.com/file/d/1w36pY0gPuoxGArm6ORm_TcqqgiB9RvHr/view?usp=sharing,1w36pY0gPuoxGArm6ORm_TcqqgiB9RvHr,Mathematics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,1st-pu-notes-mathematics,Chapter-11,https://drive.google.com/file/d/1cLJYKbUlMkx85ZIujq4G7SYjWbxYh52m/view?usp=sharing,1cLJYKbUlMkx85ZIujq4G7SYjWbxYh52m,Mathematics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,1st-pu-notes-mathematics,Chapter-12,https://drive.google.com/file/d/1Z444m6js_1FllsZMlwichrW9_0gCYcHb/view?usp=sharing,1Z444m6js_1FllsZMlwichrW9_0gCYcHb,Mathematics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,1st-pu-notes-mathematics,Chapter-13,https://drive.google.com/file/d/19SRuekGVT_8u3cJN7echf6ozVpJtw_FA/view?usp=sharing,19SRuekGVT_8u3cJN7echf6ozVpJtw_FA,Mathematics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,1st-pu-notes-mathematics,Chapter-06,https://drive.google.com/file/d/18qvbYn-PKX1xwYp7LbYFq2nRXaXzYLxq/view?usp=sharing,18qvbYn-PKX1xwYp7LbYFq2nRXaXzYLxq,Mathematics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,1st-pu-notes-mathematics,Chapter-07,https://drive.google.com/file/d/1O36owvTmU9ZTW4VkzJewHOSa_fPih81v/view?usp=sharing,1O36owvTmU9ZTW4VkzJewHOSa_fPih81v,Mathematics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,1st-pu-notes-mathematics,Chapter-08,https://drive.google.com/file/d/1mkKEMHN86NJKWAEa081C1QGjhSnvQzwN/view?usp=sharing,1mkKEMHN86NJKWAEa081C1QGjhSnvQzwN,Mathematics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,1st-pu-notes-mathematics,Chapter-14,https://drive.google.com/file/d/1cvY_I6t6R6uRxkyOJWFrJDuni_-fKHK3/view?usp=sharing,1cvY_I6t6R6uRxkyOJWFrJDuni_-fKHK3,Mathematics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,1st-pu-notes-mathematics,Chapter-15,https://drive.google.com/file/d/1Frjjl2da5PnWyPSg5ApDz3TDCOaAt-JC/view?usp=sharing,1Frjjl2da5PnWyPSg5ApDz3TDCOaAt-JC,Mathematics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/1st-pu-notes-mathematics,1st-pu-notes-mathematics,Chapter-16,https://drive.google.com/file/d/1NOj1BjkfqO5U7vS1Bc5aeK0BEmyMF1nR/view?usp=sharing,1NOj1BjkfqO5U7vS1Bc5aeK0BEmyMF1nR,Mathematics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,2nd-pu-notes-physics,Chapter-01,https://drive.google.com/file/d/1CRyVEF6OTJD2lwcyN9u9UJyIkZn--yag/view?usp=sharing,1CRyVEF6OTJD2lwcyN9u9UJyIkZn--yag,Physics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,2nd-pu-notes-physics,Chapter-02,https://drive.google.com/file/d/1eC6eRVxdETNeehVDQVR_xmB6o0iq_f8i/view?usp=sharing,1eC6eRVxdETNeehVDQVR_xmB6o0iq_f8i,Physics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,2nd-pu-notes-physics,Chapter-03,https://drive.google.com/file/d/1fDUWZrzOhYMxs4KksJ0I4xrZjNHYPVr5/view?usp=sharing,1fDUWZrzOhYMxs4KksJ0I4xrZjNHYPVr5,Physics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,2nd-pu-notes-physics,Chapter-04,https://drive.google.com/file/d/12m6jCcqPZ3ZGeLQsSu-zEHPckul5c6Yt/view?usp=sharing,12m6jCcqPZ3ZGeLQsSu-zEHPckul5c6Yt,Physics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,2nd-pu-notes-physics,Chapter-05,https://drive.google.com/file/d/1c6UVi4rXddCVO0v9ypJNQ0AxPv6yHj9P/view?usp=sharing,1c6UVi4rXddCVO0v9ypJNQ0AxPv6yHj9P,Physics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,2nd-pu-notes-physics,Chapter-06,https://drive.google.com/file/d/1KWhqY8Cvw9ucxmPKrRKnd7PrQECZ-1jV/view?usp=sharing,1KWhqY8Cvw9ucxmPKrRKnd7PrQECZ-1jV,Physics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,2nd-pu-notes-physics,Chapter-07,https://drive.google.com/file/d/1qy2BdyPZGX79wXi7t0_hsSOK6Tope4CQ/view?usp=sharing,1qy2BdyPZGX79wXi7t0_hsSOK6Tope4CQ,Physics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,2nd-pu-notes-physics,Chapter-08,https://drive.google.com/file/d/1s96KF5nzFKF_D1MgsW_zp9mmVDKDxuvH/view?usp=sharing,1s96KF5nzFKF_D1MgsW_zp9mmVDKDxuvH,Physics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,2nd-pu-notes-physics,Chapter-09,https://drive.google.com/file/d/17Mkotv_7IBsUoBOJm2BfttU6B46hw92a/view?usp=sharing,17Mkotv_7IBsUoBOJm2BfttU6B46hw92a,Physics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,2nd-pu-notes-physics,Chapter-10,https://drive.google.com/file/d/1D72ISG3fGptN0FvyHVqmSAlMwkIgKuMj/view?usp=sharing,1D72ISG3fGptN0FvyHVqmSAlMwkIgKuMj,Physics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,2nd-pu-notes-physics,Chapter-11,https://drive.google.com/file/d/1zlmOFxfU8C3F0rse3M7JHursLp8L3_GB/view?usp=sharing,1zlmOFxfU8C3F0rse3M7JHursLp8L3_GB,Physics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,2nd-pu-notes-physics,Chapter-12,https://drive.google.com/file/d/1SBAF-CFV_yxoYd1bzC4-7RXBSquyLK0h/view?usp=sharing,1SBAF-CFV_yxoYd1bzC4-7RXBSquyLK0h,Physics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,2nd-pu-notes-physics,Chapter-13,https://drive.google.com/file/d/1Mm8Q0jcrH22aKX_Hd1iGB71oCk5DexYJ/view?usp=sharing,1Mm8Q0jcrH22aKX_Hd1iGB71oCk5DexYJ,Physics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,2nd-pu-notes-physics,Chapter-14,https://drive.google.com/file/d/1cdwNa7D8Qp39grl3xfByWgcEz1HQ5_eT/view?usp=sharing,1cdwNa7D8Qp39grl3xfByWgcEz1HQ5_eT,Physics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-pu-notes-physics,2nd-pu-notes-physics,Chapter-15,https://drive.google.com/file/d/1D4CePFPzrWbWi5xf3vHxx2rh7Az2RUy9/view?usp=sharing,1D4CePFPzrWbWi5xf3vHxx2rh7Az2RUy9,Physics,notes_page,chapter_notes,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,Model Paper-1,https://drive.google.com/file/d/1O-WNswE0THxNFgpBMbMc169ujDAUh80V/view?usp=sharing,1O-WNswE0THxNFgpBMbMc169ujDAUh80V,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,Model Paper-4,https://drive.google.com/file/d/10Us1zjO8UKccaSd0V8cH5AEuKHbNiTsg/view?usp=sharing,10Us1zjO8UKccaSd0V8cH5AEuKHbNiTsg,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,Model Paper-7,https://drive.google.com/file/d/1ycA8eQJvZ7JWZwFhYDmttAFjkqZ0Lp9A/view?usp=sharing,1ycA8eQJvZ7JWZwFhYDmttAFjkqZ0Lp9A,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,Model Paper-2,https://drive.google.com/file/d/1vXKzYchLNH6nU_wPjgfdgPmqQiM5f5OQ/view?usp=sharing,1vXKzYchLNH6nU_wPjgfdgPmqQiM5f5OQ,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,Model Paper-5,https://drive.google.com/file/d/15speFE6F0zdSdqSZuPTOGUCjaY1ThyD9/view?usp=sharing,15speFE6F0zdSdqSZuPTOGUCjaY1ThyD9,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,Model Paper-8,https://drive.google.com/file/d/17s4J1ZwPzOQas3GpNmzhEzjCUSOMOgT3/view?usp=sharing,17s4J1ZwPzOQas3GpNmzhEzjCUSOMOgT3,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,Model Paper-3,https://drive.google.com/file/d/1JfStI7iDJ9VjMQPkYFh2eGFqNGzfaoLC/view?usp=sharing,1JfStI7iDJ9VjMQPkYFh2eGFqNGzfaoLC,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,Model Paper-6,https://drive.google.com/file/d/1GKofo9HLci1f7IfQkO_JjuFeYH8dUQVk/view?usp=sharing,1GKofo9HLci1f7IfQkO_JjuFeYH8dUQVk,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,Model Paper-9,https://drive.google.com/file/d/1_yXnK6Y4ochSRNK4G02kIXiyNyNcqrVW/view?usp=sharing,1_yXnK6Y4ochSRNK4G02kIXiyNyNcqrVW,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,Model Paper-10,https://drive.google.com/file/d/1TBdu55kHZu5F98Za9QV0QDc6L22uh79W/view?usp=sharing,1TBdu55kHZu5F98Za9QV0QDc6L22uh79W,Chemistry,resource_page,model_paper,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,2022 question paper,https://drive.google.com/file/d/1R4e8T5qtrW8HD74nXOExFqSf1nTAdThK/view?usp=sharing,1R4e8T5qtrW8HD74nXOExFqSf1nTAdThK,Chemistry,resource_page,unknown,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,2020 question paper,https://drive.google.com/file/d/1yGGcZlOQ45SpQgjzyQlhaT_ocygXlNpo/view?usp=sharing,1yGGcZlOQ45SpQgjzyQlhaT_ocygXlNpo,Chemistry,resource_page,unknown,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,2019 question paper,https://drive.google.com/file/d/1hnPi5f673t0KRJP7uycdh7Wyc99g5lTo/view?usp=sharing,1hnPi5f673t0KRJP7uycdh7Wyc99g5lTo,Chemistry,resource_page,unknown,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,2018 question paper,https://drive.google.com/file/d/1vNXrGE0PrKMZin8APdt3TCnwugEFLUch/view?usp=sharing,1vNXrGE0PrKMZin8APdt3TCnwugEFLUch,Chemistry,resource_page,unknown,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,2017 question paper,https://drive.google.com/file/d/1hKGR-o1aggYJCuRz2UtMAVT_EkHMzOKs/view?usp=sharing,1hKGR-o1aggYJCuRz2UtMAVT_EkHMzOKs,Chemistry,resource_page,unknown,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,2016 question paper,https://drive.google.com/file/d/1hKGR-o1aggYJCuRz2UtMAVT_EkHMzOKs/view?usp=sharing,1hKGR-o1aggYJCuRz2UtMAVT_EkHMzOKs,Chemistry,resource_page,unknown,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,2015 question paper,https://drive.google.com/file/d/11hLIOxW21GIzkljYjmQXfo-0EvUSSqjM/view?usp=sharing,11hLIOxW21GIzkljYjmQXfo-0EvUSSqjM,Chemistry,resource_page,unknown,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,Solved paper-2015,https://drive.google.com/file/d/1A0oZ6HKv8AowNsmgudDctxIeKYUN3thg/view?usp=sharing,1A0oZ6HKv8AowNsmgudDctxIeKYUN3thg,Chemistry,resource_page,solved_paper,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,Solved paper-2018,https://drive.google.com/file/d/14X9zRY-_aEoifB3hcjPnNq5RgM-MP-GZ/view?usp=sharing,14X9zRY-_aEoifB3hcjPnNq5RgM-MP-GZ,Chemistry,resource_page,solved_paper,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,Solved paper-2016,https://drive.google.com/file/d/1wLHqS76YLF7gNAUPatMoACTtnU0gzg_e/view?usp=sharing,1wLHqS76YLF7gNAUPatMoACTtnU0gzg_e,Chemistry,resource_page,solved_paper,,
https://www.pucnotes-solutions.com/2nd-puc-chemistry,2nd-puc-chemistry,Solved paper-2019,https://drive.google.com/file/d/1MiNF7U1siVrbCwHVgmy_g_ce-aoTkG0w/view?usp=sharing,1MiNF7U1siVrbCwHVgmy_g_ce-aoTkG0w,Chemistry,resource_page,solved_paper,,
